algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,workload_mode
qlearning_balancer[oracle],0.589721,0.9646958208511303,10.829909601857691,real,2,10,1000000,13,0.0,uniform
qlearning_balancer[nocache],0.0,0.8541144178674251,22.45450467484436,real,2,10,1000000,13,0.0,uniform
Optimal_QLRU,0.69955,0.9999986429648946,0.06674492846686796,real,2,10,1000000,14,0.0,uniform
qlearning_balancer[qlearn],0.38875,0.9972146623858953,3.025264631918063,real,2,10,1000000,14,0.0,uniform
qlearning_balancer[lru],0.576316,0.9764799625732677,8.821835370580601,real,2,10,1000000,14,0.0,uniform
qlearning_balancer[oracle],0.596981,0.957003337886469,11.967473307014973,real,2,10,1000000,14,0.0,uniform
qlearning_balancer[nocache],0.0,0.9939213926996077,4.47162776703838,real,2,10,1000000,14,0.0,uniform
Optimal_QLRU,0.715419,0.9992591033468385,1.5597503485425899,real,2,10,1000000,15,0.0,uniform
qlearning_balancer[qlearn],0.344201,0.9999462487991114,0.4200689767648053,real,2,10,1000000,15,0.0,uniform
qlearning_balancer[lru],0.576302,0.9655839172490484,10.691201535228164,real,2,10,1000000,15,0.0,uniform
qlearning_balancer[oracle],0.605257,0.9598110870251603,11.56454564070488,real,2,10,1000000,15,0.0,uniform
qlearning_balancer[nocache],0.0,0.9990061375684007,1.8065822296517222,real,2,10,1000000,15,0.0,uniform
Optimal_QLRU,0.703806,0.9999561240596841,0.3795238096686976,real,2,10,1000000,16,0.0,uniform
qlearning_balancer[qlearn],0.482819,0.9998725672298049,0.6468035856085282,real,2,10,1000000,16,0.0,uniform
qlearning_balancer[lru],0.57627,0.9999769828316629,0.27488449595378944,real,2,10,1000000,16,0.0,uniform
qlearning_balancer[oracle],0.59866,0.9997592535468518,0.8890373534601765,real,2,10,1000000,16,0.0,uniform
qlearning_balancer[nocache],0.0,0.9229108094099858,16.119963660518717,real,2,10,1000000,16,0.0,uniform
Optimal_QLRU,0.664563,0.9994367686452474,1.3598995207825888,real,2,10,1000000,20,0.0,uniform
qlearning_balancer[qlearn],0.40453,0.999131702850978,1.6885724117479195,real,2,10,1000000,20,0.0,uniform
qlearning_balancer[lru],0.576275,0.9615594475115026,11.306805804536275,real,2,10,1000000,20,0.0,uniform
qlearning_balancer[oracle],0.579388,0.974218995708632,9.239671576467419,real,2,10,1000000,20,0.0,uniform
qlearning_balancer[nocache],0.0,0.9740393895176988,9.272083239247726,real,2,10,1000000,20,0.0,uniform
