algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,workload_mode
qlearning_balancer[lru],0.0106,0.9998781362180815,0.6325120148431724,irm,2,10,10000,29,0.0,uniform
qlearning_balancer[oracle],0.0096,0.998161287449697,2.4576086836625035,irm,2,10,10000,29,0.0,uniform
qlearning_balancer[nocache],0.0,0.9999783360674148,0.2666814748566251,irm,2,10,10000,29,0.0,uniform
Optimal_QLRU,0.0241,0.9998886178907027,0.6046978352495905,irm,2,10,10000,26,0.0,uniform
qlearning_balancer[qlearn],0.0028,0.9984919916993295,2.2255313283113876,irm,2,10,10000,26,0.0,uniform
qlearning_balancer[lru],0.0099,0.9987642646190775,2.0145351950020842,irm,2,10,10000,26,0.0,uniform
qlearning_balancer[oracle],0.0106,0.9981992599659288,2.432083998766552,irm,2,10,10000,26,0.0,uniform
qlearning_balancer[nocache],0.0,0.9987161138381611,2.053425098174433,irm,2,10,10000,26,0.0,uniform
Optimal_QLRU,0.0352,0.9988595794106203,1.9352529498705837,irm,2,10,10000,28,0.0,uniform
qlearning_balancer[qlearn],0.0201,0.9738237796547807,9.310848314472358,irm,2,10,10000,28,0.0,uniform
qlearning_balancer[lru],0.0085,0.9734929333533817,9.370031221403533,irm,2,10,10000,28,0.0,uniform
qlearning_balancer[oracle],0.0121,0.9748894156430195,9.117705848094067,irm,2,10,10000,28,0.0,uniform
qlearning_balancer[nocache],0.0,0.9734368487654096,9.380028128267769,irm,2,10,10000,28,0.0,uniform
Optimal_QLRU,0.0729,0.9998566721637892,0.6859591911951651,irm,2,30,10000,2,0.0,uniform
qlearning_balancer[qlearn],0.0104,0.9901870363627318,5.685066940117855,irm,2,30,10000,2,0.0,uniform
qlearning_balancer[lru],0.0259,0.9909425007566802,5.461155937481328,irm,2,30,10000,2,0.0,uniform
qlearning_balancer[oracle],0.0287,0.9910644246848935,5.4241638547928925,irm,2,30,10000,2,0.0,uniform
qlearning_balancer[nocache],0.0,0.9901870335557502,5.6850677558986185,irm,2,30,10000,2,0.0,uniform
Optimal_QLRU,0.0411,0.9992252897488497,1.594954782186358,irm,2,30,10000,5,0.0,uniform
qlearning_balancer[qlearn],0.0154,0.9740055194526356,9.278183173424601,irm,2,30,10000,5,0.0,uniform
qlearning_balancer[lru],0.0322,0.9761541720682627,8.883214455156853,irm,2,30,10000,5,0.0,uniform
qlearning_balancer[oracle],0.0344,0.9740037227992098,9.278506639219145,irm,2,30,10000,5,0.0,uniform
