algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,workload_mode
qlearning_balancer[lru],0.0827,0.8520686358434179,22.620056192345825,irm,10,10,10000,20,0.0,uniform
qlearning_balancer[oracle],0.1308,0.8711577738070576,21.03547997839591,irm,10,10,10000,20,0.0,uniform
qlearning_balancer[nocache],0.0,0.8161195884500297,25.392240582036003,irm,10,10,10000,20,0.0,uniform
Optimal_QLRU,0.1584,0.9537758743600675,12.415408009568678,irm,10,10,10000,24,0.0,uniform
qlearning_balancer[qlearn],0.0501,0.7927170172593079,27.08317075998681,irm,10,10,10000,24,0.0,uniform
qlearning_balancer[lru],0.0811,0.8346116428299605,23.996427055127345,irm,10,10,10000,24,0.0,uniform
qlearning_balancer[oracle],0.1314,0.8652405790549526,21.53662679360174,irm,10,10,10000,24,0.0,uniform
qlearning_balancer[nocache],0.0,0.7924504270590546,27.102006940558272,irm,10,10,10000,24,0.0,uniform
Optimal_QLRU,0.1773,0.9784203498508811,8.447327418635409,irm,10,10,10000,19,0.0,uniform
qlearning_balancer[qlearn],0.0947,0.8615882028012334,21.841321534671724,irm,10,10,10000,19,0.0,uniform
qlearning_balancer[lru],0.0829,0.9051277495445903,17.939549058586753,irm,10,10,10000,19,0.0,uniform
qlearning_balancer[oracle],0.1236,0.900361950816556,18.400357211882387,irm,10,10,10000,19,0.0,uniform
qlearning_balancer[nocache],0.0,0.8552071076821783,22.365686486049796,irm,10,10,10000,19,0.0,uniform
Optimal_QLRU,0.1692,0.9807563190227286,7.97387722890079,irm,10,10,10000,22,0.0,uniform
qlearning_balancer[qlearn],0.0466,0.863243720405888,21.703636788950696,irm,10,10,10000,22,0.0,uniform
qlearning_balancer[lru],0.0815,0.8501467535054706,22.774721572568925,irm,10,10,10000,22,0.0,uniform
qlearning_balancer[oracle],0.1253,0.8585497309889836,22.092238521758055,irm,10,10,10000,22,0.0,uniform
qlearning_balancer[nocache],0.0,0.8148196604058974,25.488241354852814,irm,10,10,10000,22,0.0,uniform
Optimal_QLRU,0.1826,0.9825204027943498,7.597343211983628,irm,10,10,10000,26,0.0,uniform
qlearning_balancer[qlearn],0.0617,0.719850810178063,31.957577552468425,irm,10,10,10000,26,0.0,uniform
qlearning_balancer[lru],0.0807,0.7436477637173061,30.418510548550746,irm,10,10,10000,26,0.0,uniform
qlearning_balancer[oracle],0.1343,0.7535570830067532,29.764101874515,irm,10,10,10000,26,0.0,uniform
qlearning_balancer[nocache],0.0,0.71805623563263,32.07194835086736,irm,10,10,10000,26,0.0,uniform
Optimal_QLRU,0.1871,0.9644847551439539,10.86262695376443,irm,10,10,10000,23,0.0,uniform
qlearning_balancer[qlearn],0.068,0.827886270722156,24.510872937588346,irm,10,10,10000,23,0.0,uniform
qlearning_balancer[lru],0.0842,0.8279459629802517,24.506342424607652,irm,10,10,10000,23,0.0,uniform
qlearning_balancer[oracle],0.1375,0.8554499371137911,22.34591059507128,irm,10,10,10000,23,0.0,uniform
qlearning_balancer[nocache],0.0,0.7819824046043361,27.8347816725909,irm,10,10,10000,23,0.0,uniform
Optimal_QLRU,0.1598,0.9873499225013938,6.45786773027702,irm,10,10,10000,25,0.0,uniform
qlearning_balancer[qlearn],0.0839,0.8332237064249038,24.103268503259233,irm,10,10,10000,25,0.0,uniform
qlearning_balancer[lru],0.0872,0.818684192035815,25.20206737233055,irm,10,10,10000,25,0.0,uniform
qlearning_balancer[oracle],0.1318,0.8539098786381919,22.47109973736796,irm,10,10,10000,25,0.0,uniform
qlearning_balancer[nocache],0.0,0.8098054372420692,25.85613798374837,irm,10,10,10000,25,0.0,uniform
Optimal_QLRU,0.1842,0.9828111547863799,7.533522149930822,irm,10,10,10000,29,0.0,uniform
qlearning_balancer[qlearn],0.0793,0.7863861154986075,27.528115508986357,irm,10,10,10000,29,0.0,uniform
qlearning_balancer[lru],0.0798,0.8175015159509982,25.2898953310404,irm,10,10,10000,29,0.0,uniform
qlearning_balancer[oracle],0.1398,0.8359188385168622,23.895471739434885,irm,10,10,10000,29,0.0,uniform
qlearning_balancer[nocache],0.0,0.8033539096406374,26.324082173017676,irm,10,10,10000,29,0.0,uniform
Optimal_QLRU,0.1712,0.9940819578847315,4.412055357885737,irm,10,10,10000,28,0.0,uniform
qlearning_balancer[qlearn],0.0719,0.9210460882016926,16.31914389663799,irm,10,10,10000,28,0.0,uniform
qlearning_balancer[lru],0.0824,0.9074819718464314,17.708101560296537,irm,10,10,10000,28,0.0,uniform
qlearning_balancer[oracle],0.1324,0.9110948618881972,17.347700971049097,irm,10,10,10000,28,0.0,uniform
qlearning_balancer[nocache],0.0,0.8847089098996307,19.849180835964326,irm,10,10,10000,28,0.0,uniform
Optimal_QLRU,0.1804,0.9745388327541904,9.181680552482428,irm,10,10,10000,27,0.0,uniform
qlearning_balancer[qlearn],0.1141,0.9455403223693504,13.495322065838762,irm,10,10,10000,27,0.0,uniform
qlearning_balancer[lru],0.0821,0.9253867828585638,15.852046705604936,irm,10,10,10000,27,0.0,uniform
qlearning_balancer[oracle],0.1229,0.924992083846676,15.895026291980399,irm,10,10,10000,27,0.0,uniform
qlearning_balancer[nocache],0.0,0.9160752060151647,16.83986241274985,irm,10,10,10000,27,0.0,uniform
Optimal_QLRU,0.1872,0.9646429685318892,10.838111076128849,irm,20,10,10000,1,0.0,uniform
qlearning_balancer[qlearn],0.0589,0.8468350563267382,23.039331556441027,irm,20,10,10000,1,0.0,uniform
qlearning_balancer[lru],0.0859,0.866519568787675,21.42910777149979,irm,20,10,10000,1,0.0,uniform
qlearning_balancer[oracle],0.1567,0.829816425125688,24.36406106259475,irm,20,10,10000,1,0.0,uniform
qlearning_balancer[nocache],0.0,0.8561210708667734,22.29118190342519,irm,20,10,10000,1,0.0,uniform
Optimal_QLRU,0.1883,0.9636166523384699,10.99621770456049,irm,20,10,10000,2,0.0,uniform
qlearning_balancer[qlearn],0.0639,0.7850586144367973,27.62079955816847,irm,20,10,10000,2,0.0,uniform
qlearning_balancer[lru],0.0853,0.8214034803870818,24.999276316530416,irm,20,10,10000,2,0.0,uniform
qlearning_balancer[oracle],0.1551,0.8340428035588292,24.040258780892,irm,20,10,10000,2,0.0,uniform
qlearning_balancer[nocache],0.0,0.780379279375565,27.94586330973118,irm,20,10,10000,2,0.0,uniform
Optimal_QLRU,0.1682,0.9705817560303363,9.87605994080221,irm,20,10,10000,3,0.0,uniform
qlearning_balancer[qlearn],0.0639,0.6576132855003285,35.812753891961215,irm,20,10,10000,3,0.0,uniform
qlearning_balancer[lru],0.075,0.727192789042822,31.487295895376487,irm,20,10,10000,3,0.0,uniform
qlearning_balancer[oracle],0.1407,0.7518003522177298,29.880746006427778,irm,20,10,10000,3,0.0,uniform
qlearning_balancer[nocache],0.0,0.6581771371421911,35.77870526676011,irm,20,10,10000,3,0.0,uniform
Optimal_QLRU,0.1835,0.9644045830436527,10.875029902378163,irm,20,10,10000,0,0.0,uniform
qlearning_balancer[qlearn],0.0607,0.6636386284860595,35.448200432093046,irm,20,10,10000,0,0.0,uniform
qlearning_balancer[lru],0.0886,0.684703674289752,34.16046420794796,irm,20,10,10000,0,0.0,uniform
qlearning_balancer[oracle],0.1613,0.6653429528067766,35.344793776129514,irm,20,10,10000,0,0.0,uniform
qlearning_balancer[nocache],0.0,0.664691645275079,35.384325988782656,irm,20,10,10000,0,0.0,uniform
Optimal_QLRU,0.1729,0.9474123148265353,13.257043543930978,irm,20,10,10000,4,0.0,uniform
qlearning_balancer[qlearn],0.0929,0.7455836478217931,30.291333279445972,irm,20,10,10000,4,0.0,uniform
qlearning_balancer[lru],0.0841,0.7248937268391853,31.634975991059555,irm,20,10,10000,4,0.0,uniform
qlearning_balancer[oracle],0.1526,0.7899754637319943,27.27645439367767,irm,20,10,10000,4,0.0,uniform
qlearning_balancer[nocache],0.0,0.6602064221649387,35.65605310459556,irm,20,10,10000,4,0.0,uniform
Optimal_QLRU,0.185,0.9769072064270485,8.74071012180256,irm,20,10,10000,5,0.0,uniform
qlearning_balancer[qlearn],0.0659,0.803408228602389,26.320166822607998,irm,20,10,10000,5,0.0,uniform
qlearning_balancer[lru],0.0883,0.7936376022714942,27.018057034428665,irm,20,10,10000,5,0.0,uniform
qlearning_balancer[oracle],0.1641,0.7567263469653289,29.55295656553908,irm,20,10,10000,5,0.0,uniform
qlearning_balancer[nocache],0.0,0.8034080364618131,26.320180672960888,irm,20,10,10000,5,0.0,uniform
Optimal_QLRU,0.1727,0.9471685081152624,13.288300896386803,irm,20,10,10000,6,0.0,uniform
qlearning_balancer[qlearn],0.0703,0.8353397300307422,23.940236232421366,irm,20,10,10000,6,0.0,uniform
qlearning_balancer[lru],0.0809,0.8161000435218692,25.393685932415835,irm,20,10,10000,6,0.0,uniform
qlearning_balancer[oracle],0.1463,0.8226488291703642,24.90600173109437,irm,20,10,10000,6,0.0,uniform
qlearning_balancer[nocache],0.0,0.8034311649113645,26.318513434043425,irm,20,10,10000,6,0.0,uniform
Optimal_QLRU,0.1867,0.922823605734017,16.129327162600298,irm,20,10,10000,7,0.0,uniform
qlearning_balancer[qlearn],0.0946,0.7227637581134615,31.77145297993225,irm,20,10,10000,7,0.0,uniform
qlearning_balancer[lru],0.0829,0.707933801851935,32.713017245335244,irm,20,10,10000,7,0.0,uniform
qlearning_balancer[oracle],0.1585,0.722650725856848,31.778686414709238,irm,20,10,10000,7,0.0,uniform
qlearning_balancer[nocache],0.0,0.6985213653276919,33.303282507908435,irm,20,10,10000,7,0.0,uniform
Optimal_QLRU,0.1781,0.9676636536027987,10.359455908423433,irm,20,10,10000,8,0.0,uniform
qlearning_balancer[qlearn],0.0762,0.7376450483209614,30.810880064922213,irm,20,10,10000,8,0.0,uniform
qlearning_balancer[lru],0.0836,0.7858427163395524,27.566080040030762,irm,20,10,10000,8,0.0,uniform
qlearning_balancer[oracle],0.1554,0.7977877089003369,26.723168396481466,irm,20,10,10000,8,0.0,uniform
qlearning_balancer[nocache],0.0,0.748369299406584,30.10776950410915,irm,20,10,10000,8,0.0,uniform
Optimal_QLRU,0.1676,0.9536307042520253,12.4351999446546,irm,20,10,10000,11,0.0,uniform
qlearning_balancer[qlearn],0.0919,0.7113340690892311,32.498423413054795,irm,20,10,10000,11,0.0,uniform
qlearning_balancer[lru],0.0824,0.6806438071575015,34.41035305047394,irm,20,10,10000,11,0.0,uniform
qlearning_balancer[oracle],0.1541,0.7221643451669578,31.8098017172615,irm,20,10,10000,11,0.0,uniform
qlearning_balancer[nocache],0.0,0.6875780890352036,33.983017038995044,irm,20,10,10000,11,0.0,uniform
Optimal_QLRU,0.1701,0.9631261444161998,11.07102328462772,irm,20,10,10000,9,0.0,uniform
qlearning_balancer[qlearn],0.0887,0.8001037264056163,26.55762159786376,irm,20,10,10000,9,0.0,uniform
qlearning_balancer[lru],0.0758,0.8185922027501509,25.208906661588927,irm,20,10,10000,9,0.0,uniform
qlearning_balancer[oracle],0.1525,0.806755403010537,26.078103838610616,irm,20,10,10000,9,0.0,uniform
qlearning_balancer[nocache],0.0,0.8293319481463592,24.40097331773788,irm,20,10,10000,9,0.0,uniform
Optimal_QLRU,0.1726,0.9399422351979755,14.18578485093322,irm,20,10,10000,10,0.0,uniform
qlearning_balancer[qlearn],0.091,0.7925404737293744,27.095645608047363,irm,20,10,10000,10,0.0,uniform
qlearning_balancer[lru],0.0803,0.7348664443521248,30.99152041929501,irm,20,10,10000,10,0.0,uniform
qlearning_balancer[oracle],0.149,0.7926427114609412,27.08842180435345,irm,20,10,10000,10,0.0,uniform
qlearning_balancer[nocache],0.0,0.7111384049280601,32.51079215827203,irm,20,10,10000,10,0.0,uniform
Optimal_QLRU,0.1887,0.9288435285255494,15.47106534273907,irm,20,10,10000,14,0.0,uniform
qlearning_balancer[qlearn],0.079,0.6907232034834311,33.7883473762881,irm,20,10,10000,14,0.0,uniform
qlearning_balancer[lru],0.0837,0.7204162504523125,31.921494981579247,irm,20,10,10000,14,0.0,uniform
qlearning_balancer[oracle],0.1562,0.737166104011478,30.842060468780293,irm,20,10,10000,14,0.0,uniform
qlearning_balancer[nocache],0.0,0.691075194904671,33.76652674445274,irm,20,10,10000,14,0.0,uniform
Optimal_QLRU,0.1809,0.9342282646443115,14.860114676922189,irm,20,10,10000,12,0.0,uniform
qlearning_balancer[qlearn],0.0744,0.6660707543875346,35.300595997762414,irm,20,10,10000,12,0.0,uniform
qlearning_balancer[lru],0.0803,0.7251648893160093,31.617577913758208,irm,20,10,10000,12,0.0,uniform
qlearning_balancer[oracle],0.1527,0.7012848689456643,33.130538098243846,irm,20,10,10000,12,0.0,uniform
qlearning_balancer[nocache],0.0,0.6934555160697781,33.61878458853924,irm,20,10,10000,12,0.0,uniform
Optimal_QLRU,0.1903,0.9545877175331398,12.304174838145798,irm,20,10,10000,15,0.0,uniform
qlearning_balancer[qlearn],0.0569,0.7961206049772465,26.841893459201984,irm,20,10,10000,15,0.0,uniform
qlearning_balancer[lru],0.0804,0.7920184153413349,27.13251218875193,irm,20,10,10000,15,0.0,uniform
qlearning_balancer[oracle],0.1491,0.8058976704106867,26.140284345273624,irm,20,10,10000,15,0.0,uniform
qlearning_balancer[nocache],0.0,0.7642372759097037,29.048777865982007,irm,20,10,10000,15,0.0,uniform
Optimal_QLRU,0.1807,0.9606610439760014,11.43993304990598,irm,20,10,10000,16,0.0,uniform
qlearning_balancer[qlearn],0.0665,0.7557590165339808,29.617500918748302,irm,20,10,10000,16,0.0,uniform
qlearning_balancer[lru],0.0772,0.7412592853324242,30.574988282362956,irm,20,10,10000,16,0.0,uniform
qlearning_balancer[oracle],0.151,0.7706651548164498,28.61287760969013,irm,20,10,10000,16,0.0,uniform
qlearning_balancer[nocache],0.0,0.7263339417463941,31.54250907163482,irm,20,10,10000,16,0.0,uniform
Optimal_QLRU,0.1891,0.9783729870009293,8.456660234126495,irm,20,10,10000,13,0.0,uniform
qlearning_balancer[qlearn],0.0851,0.7151390396891341,32.25739547484549,irm,20,10,10000,13,0.0,uniform
qlearning_balancer[lru],0.0832,0.7470657375344963,30.193752442575235,irm,20,10,10000,13,0.0,uniform
qlearning_balancer[oracle],0.1601,0.7332112366856297,31.098839505117304,irm,20,10,10000,13,0.0,uniform
qlearning_balancer[nocache],0.0,0.7217777619150408,31.834520711449475,irm,20,10,10000,13,0.0,uniform
Optimal_QLRU,0.1835,0.9146431727901057,16.987250957183292,irm,20,10,10000,17,0.0,uniform
qlearning_balancer[qlearn],0.0746,0.6681528547500476,35.17402148251739,irm,20,10,10000,17,0.0,uniform
qlearning_balancer[lru],0.0799,0.7209973476323636,31.884390021751706,irm,20,10,10000,17,0.0,uniform
qlearning_balancer[oracle],0.1541,0.6944948371255548,33.55417570929584,irm,20,10,10000,17,0.0,uniform
qlearning_balancer[nocache],0.0,0.6710023299628143,35.000472032447156,irm,20,10,10000,17,0.0,uniform
Optimal_QLRU,0.1716,0.9623712835103218,11.185215868378371,irm,20,10,10000,18,0.0,uniform
qlearning_balancer[qlearn],0.0488,0.8626655814743927,21.75179817051954,irm,20,10,10000,18,0.0,uniform
qlearning_balancer[lru],0.0789,0.8324737859880764,24.160848307774877,irm,20,10,10000,18,0.0,uniform
qlearning_balancer[oracle],0.1545,0.8489930680177158,22.867173054630765,irm,20,10,10000,18,0.0,uniform
qlearning_balancer[nocache],0.0,0.8291223553642967,24.416929272990977,irm,20,10,10000,18,0.0,uniform
Optimal_QLRU,0.1785,0.9350922521700646,14.759956412993864,irm,20,10,10000,21,0.0,uniform
qlearning_balancer[qlearn],0.0393,0.7487200281779857,30.08461023940706,irm,20,10,10000,21,0.0,uniform
qlearning_balancer[lru],0.0824,0.7468595621732835,30.207338318692766,irm,20,10,10000,21,0.0,uniform
qlearning_balancer[oracle],0.1475,0.7623838036104211,29.17369999796679,irm,20,10,10000,21,0.0,uniform
qlearning_balancer[nocache],0.0,0.7183269997321959,32.05470639181055,irm,20,10,10000,21,0.0,uniform
Optimal_QLRU,0.1796,0.962973620444356,11.094186490382885,irm,20,10,10000,27,0.0,uniform
qlearning_balancer[qlearn],0.0569,0.808811465756176,25.928622314500824,irm,20,10,10000,27,0.0,uniform
qlearning_balancer[lru],0.0821,0.8158082635865251,25.415256034578793,irm,20,10,10000,27,0.0,uniform
qlearning_balancer[oracle],0.1604,0.8667758405305552,21.407511843934312,irm,20,10,10000,27,0.0,uniform
qlearning_balancer[nocache],0.0,0.8032607926725414,26.330793162082976,irm,20,10,10000,27,0.0,uniform
Optimal_QLRU,0.1736,0.96422869832076,10.902192942835285,irm,20,10,10000,19,0.0,uniform
qlearning_balancer[qlearn],0.0869,0.7777449181341144,28.12776994233131,irm,20,10,10000,19,0.0,uniform
qlearning_balancer[lru],0.0829,0.7974057923025302,26.75039922057376,irm,20,10,10000,19,0.0,uniform
qlearning_balancer[oracle],0.1458,0.8202831425534985,25.08297053776566,irm,20,10,10000,19,0.0,uniform
qlearning_balancer[nocache],0.0,0.7199623348386913,31.950462566946,irm,20,10,10000,19,0.0,uniform
Optimal_QLRU,0.174,0.9608286935537295,11.415201969569178,irm,20,10,10000,20,0.0,uniform
qlearning_balancer[qlearn],0.0685,0.7409603944657146,30.59453645813364,irm,20,10,10000,20,0.0,uniform
qlearning_balancer[lru],0.0827,0.7943140673300596,26.970141601917383,irm,20,10,10000,20,0.0,uniform
qlearning_balancer[oracle],0.1546,0.8164195077674574,25.37005403385397,irm,20,10,10000,20,0.0,uniform
qlearning_balancer[nocache],0.0,0.7410888225115745,30.586137857125994,irm,20,10,10000,20,0.0,uniform
Optimal_QLRU,0.1891,0.9637569087495438,10.974738646679345,irm,20,10,10000,28,0.0,uniform
qlearning_balancer[qlearn],0.0711,0.713284883304246,32.374967479871245,irm,20,10,10000,28,0.0,uniform
qlearning_balancer[lru],0.0824,0.7669420377692721,28.865868112713695,irm,20,10,10000,28,0.0,uniform
qlearning_balancer[oracle],0.1603,0.7917361598390742,27.152430219284145,irm,20,10,10000,28,0.0,uniform
qlearning_balancer[nocache],0.0,0.7232729268069827,31.738857738057366,irm,20,10,10000,28,0.0,uniform
Optimal_QLRU,0.1945,0.9669621516348916,10.472476084374517,irm,20,10,10000,29,0.0,uniform
qlearning_balancer[qlearn],0.0615,0.7348819376588488,30.990514867942125,irm,20,10,10000,29,0.0,uniform
qlearning_balancer[lru],0.0798,0.7251163119686705,31.620695080437237,irm,20,10,10000,29,0.0,uniform
qlearning_balancer[oracle],0.16,0.71634488950804,32.180809109047125,irm,20,10,10000,29,0.0,uniform
qlearning_balancer[nocache],0.0,0.7089668713450566,32.64789770167675,irm,20,10,10000,29,0.0,uniform
Optimal_QLRU,0.1812,0.9777608992151469,8.576384696305198,irm,20,10,10000,25,0.0,uniform
qlearning_balancer[qlearn],0.082,0.7728015652004306,28.467055453634224,irm,20,10,10000,25,0.0,uniform
qlearning_balancer[lru],0.0872,0.7374368832330958,30.82443435267924,irm,20,10,10000,25,0.0,uniform
qlearning_balancer[oracle],0.1539,0.7323019630188395,31.15770408199562,irm,20,10,10000,25,0.0,uniform
qlearning_balancer[nocache],0.0,0.7229805949589034,31.75757408446649,irm,20,10,10000,25,0.0,uniform
Optimal_QLRU,0.1603,0.9667005262795657,10.514329794709388,irm,20,10,10000,22,0.0,uniform
qlearning_balancer[qlearn],0.063,0.6561328065404332,35.902089988378556,irm,20,10,10000,22,0.0,uniform
qlearning_balancer[lru],0.0815,0.6862771984752635,34.063379967203694,irm,20,10,10000,22,0.0,uniform
qlearning_balancer[oracle],0.155,0.7200712895141402,31.943510703794836,irm,20,10,10000,22,0.0,uniform
qlearning_balancer[nocache],0.0,0.6571010526549007,35.84367382616218,irm,20,10,10000,22,0.0,uniform
Optimal_QLRU,0.1871,0.9379944686116993,14.418883526236923,irm,20,10,10000,23,0.0,uniform
qlearning_balancer[qlearn],0.0816,0.7197809817468949,31.962031985761907,irm,20,10,10000,23,0.0,uniform
qlearning_balancer[lru],0.0842,0.7096554994760439,32.604452191625825,irm,20,10,10000,23,0.0,uniform
qlearning_balancer[oracle],0.156,0.7637660654619128,29.08056899690982,irm,20,10,10000,23,0.0,uniform
qlearning_balancer[nocache],0.0,0.6613051452570448,35.589571069165295,irm,20,10,10000,23,0.0,uniform
Optimal_QLRU,0.1763,0.922969473576242,16.113661859649092,irm,20,10,10000,24,0.0,uniform
qlearning_balancer[qlearn],0.0615,0.7420548495865864,30.52292061157371,irm,20,10,10000,24,0.0,uniform
qlearning_balancer[lru],0.0811,0.7416434895142989,30.54984961194656,irm,20,10,10000,24,0.0,uniform
qlearning_balancer[oracle],0.1588,0.7910307630552605,27.202164792792114,irm,20,10,10000,24,0.0,uniform
qlearning_balancer[nocache],0.0,0.6840813897484651,34.19882216163403,irm,20,10,10000,24,0.0,uniform
Optimal_QLRU,0.1733,0.9725378572808899,9.538892244960495,irm,20,10,10000,26,0.0,uniform
qlearning_balancer[qlearn],0.0681,0.6615288483201046,35.57602871021237,irm,20,10,10000,26,0.0,uniform
qlearning_balancer[lru],0.0807,0.6615358361285604,35.5756056526138,irm,20,10,10000,26,0.0,uniform
qlearning_balancer[oracle],0.1533,0.6741918579059898,34.80575611060191,irm,20,10,10000,26,0.0,uniform
qlearning_balancer[nocache],0.0,0.6264229049019394,37.677011661432495,irm,20,10,10000,26,0.0,uniform
Optimal_QLRU,0.1884,0.7693825499279319,28.700193325140052,irm,100,10,10000,1,0.0,uniform
qlearning_balancer[qlearn],0.0787,0.3478976028834191,53.85516441413502,irm,100,10,10000,1,0.0,uniform
qlearning_balancer[lru],0.0859,0.3556912407362659,53.38760348284513,irm,100,10,10000,1,0.0,uniform
qlearning_balancer[oracle],0.1817,0.33890951189154284,54.39743623737165,irm,100,10,10000,1,0.0,uniform
qlearning_balancer[nocache],0.0,0.3547319879091054,53.445024864150525,irm,100,10,10000,1,0.0,uniform
Optimal_QLRU,0.1977,0.7669338625063595,28.866422072794435,irm,100,10,10000,0,0.0,uniform
qlearning_balancer[qlearn],0.0893,0.46083407054757913,47.246343680605925,irm,100,10,10000,0,0.0,uniform
qlearning_balancer[lru],0.0886,0.40770878302932034,50.31839418346583,irm,100,10,10000,0,0.0,uniform
qlearning_balancer[oracle],0.1959,0.4287445979957456,49.09658090653409,irm,100,10,10000,0,0.0,uniform
qlearning_balancer[nocache],0.0,0.3676230851991232,52.67616291510692,irm,100,10,10000,0,0.0,uniform
Optimal_QLRU,0.1925,0.7881805478832772,27.40249680509386,irm,100,10,10000,2,0.0,uniform
qlearning_balancer[qlearn],0.0856,0.3540305038565574,53.48703818925712,irm,100,10,10000,2,0.0,uniform
qlearning_balancer[lru],0.0853,0.34870907907093057,53.80637035840239,irm,100,10,10000,2,0.0,uniform
qlearning_balancer[oracle],0.2036,0.38488808413140724,51.65512500535658,irm,100,10,10000,2,0.0,uniform
qlearning_balancer[nocache],0.0,0.29571634005776565,57.05743390094295,irm,100,10,10000,2,0.0,uniform
Optimal_QLRU,0.1815,0.8354863510916508,23.928908560351413,irm,100,10,10000,3,0.0,uniform
qlearning_balancer[qlearn],0.0794,0.42848254262084984,49.11175098385794,irm,100,10,10000,3,0.0,uniform
qlearning_balancer[lru],0.075,0.4264075943232854,49.23190865987575,irm,100,10,10000,3,0.0,uniform
qlearning_balancer[oracle],0.1776,0.4791924131927839,46.19253128373982,irm,100,10,10000,3,0.0,uniform
qlearning_balancer[nocache],0.0,0.33573965311444437,54.58950610060927,irm,100,10,10000,3,0.0,uniform
Optimal_QLRU,0.181,0.8124291445016133,25.664106500444813,irm,100,10,10000,5,0.0,uniform
qlearning_balancer[qlearn],0.0736,0.3767286285642925,52.13651169000715,irm,100,10,10000,5,0.0,uniform
qlearning_balancer[lru],0.0883,0.4213975359588042,49.52234865524409,irm,100,10,10000,5,0.0,uniform
qlearning_balancer[oracle],0.1885,0.4217864612531762,49.49978572441728,irm,100,10,10000,5,0.0,uniform
qlearning_balancer[nocache],0.0,0.37676847118912765,52.13415618986151,irm,100,10,10000,5,0.0,uniform
Optimal_QLRU,0.1772,0.8111143539718254,25.760465088955634,irm,100,10,10000,6,0.0,uniform
qlearning_balancer[qlearn],0.0853,0.44808640850097,47.97979988456031,irm,100,10,10000,6,0.0,uniform
qlearning_balancer[lru],0.0809,0.42386329650312404,49.37934843893115,irm,100,10,10000,6,0.0,uniform
qlearning_balancer[oracle],0.1868,0.38466808648649786,51.66807857933304,irm,100,10,10000,6,0.0,uniform
qlearning_balancer[nocache],0.0,0.4126946518152896,50.02800192261355,irm,100,10,10000,6,0.0,uniform
Optimal_QLRU,0.182,0.7994236614225909,26.606306122668844,irm,100,10,10000,4,0.0,uniform
qlearning_balancer[qlearn],0.0877,0.4133353408888362,49.99072469767748,irm,100,10,10000,4,0.0,uniform
qlearning_balancer[lru],0.0841,0.41427887369289845,49.93584262984932,irm,100,10,10000,4,0.0,uniform
qlearning_balancer[oracle],0.2009,0.468419119572615,46.810656433296984,irm,100,10,10000,4,0.0,uniform
qlearning_balancer[nocache],0.0,0.34487687649789095,54.037035550173485,irm,100,10,10000,4,0.0,uniform
Optimal_QLRU,0.1823,0.7882196035992706,27.3997584100207,irm,100,10,10000,9,0.0,uniform
qlearning_balancer[qlearn],0.0771,0.41188048479400613,50.075385041009035,irm,100,10,10000,9,0.0,uniform
qlearning_balancer[lru],0.0758,0.39568635295632276,51.020960149162164,irm,100,10,10000,9,0.0,uniform
qlearning_balancer[oracle],0.1819,0.37473803706566855,52.254258787988206,irm,100,10,10000,9,0.0,uniform
qlearning_balancer[nocache],0.0,0.3815793231391193,51.85009458360328,irm,100,10,10000,9,0.0,uniform
Optimal_QLRU,0.1909,0.7891151302268227,27.336917691745164,irm,100,10,10000,7,0.0,uniform
qlearning_balancer[qlearn],0.0668,0.41387768337771924,49.95917624692681,irm,100,10,10000,7,0.0,uniform
qlearning_balancer[lru],0.0829,0.4112108971009526,50.11436440361077,irm,100,10,10000,7,0.0,uniform
qlearning_balancer[oracle],0.1888,0.39647847959316285,50.9745614623234,irm,100,10,10000,7,0.0,uniform
qlearning_balancer[nocache],0.0,0.40879903531040673,50.254848381597704,irm,100,10,10000,7,0.0,uniform
Optimal_QLRU,0.1874,0.7805130932877544,27.936602436588753,irm,100,10,10000,8,0.0,uniform
qlearning_balancer[qlearn],0.0848,0.4038402767863888,50.54408774134203,irm,100,10,10000,8,0.0,uniform
qlearning_balancer[lru],0.0836,0.40867873989200637,50.26185856027572,irm,100,10,10000,8,0.0,uniform
qlearning_balancer[oracle],0.1895,0.4314686252053255,48.93895783358861,irm,100,10,10000,8,0.0,uniform
qlearning_balancer[nocache],0.0,0.37817882194480607,52.050807694161136,irm,100,10,10000,8,0.0,uniform
Optimal_QLRU,0.1742,0.7786296396096037,28.066765127932463,irm,100,10,10000,10,0.0,uniform
qlearning_balancer[qlearn],0.078,0.43183232181655384,48.91792208171453,irm,100,10,10000,10,0.0,uniform
qlearning_balancer[lru],0.0803,0.38969350129035424,51.37251991133865,irm,100,10,10000,10,0.0,uniform
qlearning_balancer[oracle],0.183,0.42114183697470203,49.53718419747873,irm,100,10,10000,10,0.0,uniform
qlearning_balancer[nocache],0.0,0.3736932627800977,52.316109099492785,irm,100,10,10000,10,0.0,uniform
Optimal_QLRU,0.1843,0.8174025461885182,25.297234984023817,irm,100,10,10000,11,0.0,uniform
qlearning_balancer[qlearn],0.0647,0.39222309877962735,51.2240098477259,irm,100,10,10000,11,0.0,uniform
qlearning_balancer[lru],0.0824,0.39386827311200007,51.12751474373442,irm,100,10,10000,11,0.0,uniform
qlearning_balancer[oracle],0.1947,0.42566883530823685,49.274707274026035,irm,100,10,10000,11,0.0,uniform
qlearning_balancer[nocache],0.0,0.37222899142166116,52.402852289111316,irm,100,10,10000,11,0.0,uniform
